"We had a case of rickets. 12-month-old boy. I (investigator) asked what the question was. He said, ""Why is he failing to thrive?"" Part of the question was how do you work up possible rickets.",What is the workup for suspected ricketts?,1
"15-month-old had idiopathic thrombocytopenia purpura last spring with a platelet count of 2000. Initially had some blast forms. I (investigator) never got a clear idea of what the question was and asked the study physician if the question was ""Could this infant have infantile leukemia?"" He said, ""Yes and the prognosis.""","Man complaining of yellow urethral discharge, resolved spontaneously 2 days later. What now?",0
"Can Marfan's syndrome cause joint pathology (knees, hips)?",Can Marfan's syndrome cause joint pathology?,1
What are antithyroid microsomal antibodies and when should you order them and how do you interpret the results?,What are antithyroid microsomal antibodies and when should you order them?,1
Is it okay to give rubella vaccine to a breast feeding mother?,Let's give these immunizations.  That's right isn't it?,0
She is having irregular bleeding.  Which birth control pill should I switch to?,She is having irregular bleeding. Which birth control pill should I switch to?,1
Is it really safe to use Paxil during the first trimester of pregnancy. I think it is but I want to confirm that it is.,How should I workup this baby with a single umbilical artery?,0
"Thirty-eight-year-old woman with bloody diarrhea, worse over the past week. I treated her with Flagyl empirically. I saw her two days later and she was lots better. No more blood, no fever. Now her report comes back and the Clostridium difficile is negative but she's growing Salmonella. ""Should I finish the Flagyl or discontinue it?""",Should I stop the Flagyl?,1
What is ceftazidime?,What is ceftazidime?,1
38-year-old woman. Why is the glycosylated hemoglobin good (6.5) even though the blood sugars are mostly high (150 fasting and 200's by the end of the day)?,Can I use low molecular weight heparin in pregnancy (patient with deep vein thrombosis last pregnancy)?,0
How do you write intravenous (IV) orders for maintenance and replacement fluids for kids?,How do you write intravenous fluid orders for kids?,1
What would cause recurrent episodes of scalp pain in a 37-year-old woman?,I wonder if this patient could have a rotator cuff thing?,0
66-year-old woman. What to do about patient who is not taking prescribed Coumadin? She says she is taking it but lab work leads Dr. X to feel quite positively that she is not.,"Is Serzone okay to give to with a partial gastrectomy; that is, will it be absorbed?",0
Should the HDL (high-density-lipoprotein) cholesterol plus the LDL (low-density-lipoprotein) cholesterol equal the total cholesterol?,How should I treat polymenorrhea in a 14-year-old girl?,0
Does he really have headaches or is he pulling my leg (to get drugs)?,Does he really have headaches or is he pulling my leg (to get drugs)?,1
What would cause clear fluid coming from a vasectomy wound after the vasectomy is completed but before the skin is closed or dressing applied?,I wonder if this patient could have a rotator cuff thing?,0
Why do parents always say they come up short by a day or two on the antibiotic prescription?,Why do parents come up short on antibiotic prescriptions?,1
Whether or not to do a lumbar puncture on a febrile patient who had a seizure?,Whether to do a lumbar puncture on a febrile patient?,1
Morbidly obese (388 pounds).  Eats a lot.  Had a piece of pie before clinic visit so can't have blood work today.   Is there something about the patient's sugar that makes him eat so much and is this (overeating) typical of other or all overweight people?,Obese (388 pounds). Is there something about patient's blood sugar that makes him eat so much?,1
How do you work up an elevated partial thromboplastin time?,Can I use low molecular weight heparin in pregnancy (patient with deep vein thrombosis last pregnancy)?,0
"18-year-old woman had a positive Influenza A test. Her step father comes in 4 days later sicker than a dog. ""Which one works to treat Influenza A?"" ""Would amantadine work because he didn't want to pay for Tamiflu.""",Which agents are effective against Influenza A?,1
Can diabetic neuropathy present as flank radicular pain? Would capsaicin help?,Can diabetic neuropathy present as flank radicular pain?,1
"Dr. X knows that if a postmenopausal woman is on estrogen for only a few years, she gets a continued protective effect against osteoporosis.  Is that protective effect also ongoing with only a few years of estrogen therapy in the case of heart disease?",What are the causes of tinnitus?,0
What is the dose of Ceftin?,What is the dose of Ceftin?,1
Is the silver stain of sputum the best way to diagnose pneumocystis pneumonia?,Is the silver stain of sputum the best way to diagnose pneumocystis pneumonia?,1
"""Is there any interaction between atenolol and methyldopa?""",Is there any interaction between atenolol and methyldopa?,1
Obstetric patient had an ultrasound and the estimated fetal weight on the ultrasound was in grams. I would have liked to know what is was in pounds so I could tell the mother.,Estimated fetal weight on ultrasound in grams; what is it in pounds so I can tell mother?,1
Is there any information for parents regarding toileting refusal?,Is there any information for parents on toileting refusal?,1
"85-year-old woman admitted 2 weeks ago with syncope.  Nonsmoker.  Has a mass in her lung.  The question was, would you just go to surgery, or try bronchoscopy and that kind of thing first.  And the differential diagnosis too.  No other primary cancers in her.  The thought was, since she had the syncope and some palpitations, could this be a carcinoid?",What is in Ortho Novum 1/35?,0
Is she not sleeping well due to sleep apnea?,Why did she get Coccidiomycosis?,0
"Man with orogenital ulcers. Cultures from oral lesions and genital lesions were both negative.  Referred to tertiary center who said he responded well to acyclovir and they thought he had herpes.  ""How sensitive is that test?"" (meaning the herpes culture)",How sensitive is the herpes culture from a skin ulcer?,1
When should you use Humalog (insulin lispro) versus regular insulin?,How should I treat polymenorrhea in a 14-year-old girl?,0
35-year-old woman swallowed her tongue piercing.  I called gastroenterology to ask if I should send her home of if they wanted to try to remove it.,How should I treat polymenorrhea in a 14-year-old girl?,0
What are the possible causes of an acute inflammatory scrotal mass?,How do you use Redux?  What are the indications?,0
Is Parkinson's Disease hereditary?,"What is the maximum dose of digoxin? (patient seen in emergency room, had digoxin level less than 0.03)",0
